,customer_id,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,postcode,state,country,property_valuation,list_price,standard_cost
193,253,Female,82,1997-05-11,26,Food Chemist,Health,Mass Customer,N,Yes,1,2340,NSW,Australia,7,586.478,348.21999999999997
194,254,Female,98,1961-09-22,61,Information Systems Manager,Retail,Mass Customer,N,No,14,3580,VIC,Australia,1,1400.152857142857,431.44571428571425
195,255,Female,2,1954-01-15,69,Desktop Support Technician,IT,Mass Customer,N,No,5,3355,VIC,Australia,2,1245.8258333333333,655.8127272727273
196,256,Female,16,1975-05-07,48,Director of Sales,Health,High Net Worth,N,Yes,21,2287,NSW,Australia,7,1172.232,826.5
197,257,Female,70,1966-02-08,57,Sales Associate,Manufacturing,Affluent Customer,N,Yes,19,2324,NSW,Australia,5,1523.21,793.104
198,258,Female,24,1992-05-03,31,Administrative Officer,Manufacturing,High Net Worth,N,No,9,2323,NSW,Australia,6,963.28,634.7639999999999
199,259,Female,70,1983-07-22,39,Senior Developer,Health,High Net Worth,N,Yes,3,2320,NSW,Australia,6,1332.4850000000001,801.3225
200,260,Female,47,1979-08-30,43,Senior Quality Engineer,Health,High Net Worth,N,Yes,22,4680,QLD,Australia,2,954.1111111111111,578.3988888888889
201,263,Female,89,1985-11-19,37,Dental Hygienist,Health,High Net Worth,N,No,7,2064,NSW,Australia,9,1128.9771428571428,632.2714285714285
202,264,Male,31,1977-12-07,45,Technical Writer,Health,Mass Customer,N,No,11,2176,NSW,Australia,10,803.674,328.64
203,265,Male,74,1965-10-05,57,Sales Representative,Retail,High Net Worth,N,Yes,18,3195,VIC,Australia,9,1202.285,529.0575
204,266,Female,69,1989-07-19,33,Account Executive,Retail,Affluent Customer,N,No,18,2010,NSW,Australia,10,1047.8575,612.15
205,268,Female,60,1978-10-18,44,Chemical Engineer,Manufacturing,Mass Customer,N,No,10,2752,NSW,Australia,9,1276.14,597.8425
206,269,Male,55,1954-09-19,68,Nurse Practicioner,Property,Mass Customer,N,Yes,9,3802,VIC,Australia,7,1043.074,709.304
207,271,Female,51,1991-02-13,32,Financial Advisor,Financial Services,Mass Customer,N,No,4,4735,QLD,Australia,2,1146.5100000000002,633.375
208,272,Female,22,1987-06-06,36,Product Engineer,Retail,Mass Customer,N,Yes,1,2065,NSW,Australia,12,1049.31,500.4428571428572
209,274,Female,66,1976-09-15,46,Social Worker,Health,Mass Customer,N,Yes,14,3205,VIC,Australia,8,649.4200000000001,451.905
210,275,Male,7,1955-07-27,67,VP Sales,Health,High Net Worth,N,No,13,2165,NSW,Australia,4,1271.7385714285715,680.0699999999999
211,279,Female,0,1981-09-09,41,Web Designer I,Manufacturing,Mass Customer,N,No,11,2036,NSW,Australia,11,636.195,226.87333333333333
212,281,Female,51,1972-12-27,50,Cost Accountant,Financial Services,High Net Worth,N,Yes,8,2798,NSW,Australia,6,884.365,325.9475
213,282,Male,82,1989-10-27,33,VP Quality Control,Argiculture,High Net Worth,N,Yes,11,4211,QLD,Australia,5,1282.92,970.845
214,283,Female,34,1991-02-04,32,Assistant Manager,Retail,Mass Customer,N,No,2,4508,QLD,Australia,6,1396.765,575.67
215,284,Male,38,1986-04-11,37,Financial Analyst,Financial Services,High Net Worth,N,Yes,9,2032,NSW,Australia,11,1174.9679999999998,524.684
216,285,Female,3,1977-11-19,45,Community Outreach Specialist,Manufacturing,Mass Customer,N,No,12,2117,NSW,Australia,12,1120.8816666666667,683.0916666666667
217,286,Male,99,1989-08-01,33,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,11,4551,QLD,Australia,7,1600.5149999999999,1111.84
218,287,Female,41,1985-05-06,38,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,4,2765,NSW,Australia,8,2083.94,675.03
219,289,Female,43,1970-04-12,53,Clinical Specialist,Health,High Net Worth,N,No,10,2023,NSW,Australia,9,1138.307,599.5566666666667
220,291,Female,63,1971-10-22,51,Assistant Media Planner,Entertainment,Mass Customer,N,No,4,3810,VIC,Australia,5,491.775,189.27
221,293,Male,80,1989-12-10,33,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,20,2830,NSW,Australia,2,1035.112,636.726
222,297,Female,33,1959-04-27,64,Electrical Engineer,Manufacturing,High Net Worth,N,No,16,3810,VIC,Australia,7,1418.6775,518.8824999999999
223,298,Male,69,1956-08-15,66,Engineer I,Manufacturing,High Net Worth,N,No,9,3029,VIC,Australia,8,1129.138181818182,610.823
224,299,Female,80,1956-09-15,66,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,7,2173,NSW,Australia,9,1470.8742857142859,485.45714285714286
225,300,Male,88,1956-06-22,66,Clinical Specialist,Health,Mass Customer,N,No,9,3199,VIC,Australia,9,1400.748,705.568
226,301,Female,54,1980-10-10,42,Developer IV,Manufacturing,High Net Worth,N,No,19,2320,NSW,Australia,7,180.89,136.035
227,303,Female,59,1974-08-15,48,Assistant Professor,Argiculture,Mass Customer,N,Yes,14,2516,NSW,Australia,9,1291.3933333333334,209.03333333333333
228,304,Male,36,1969-03-27,54,VP Marketing,Manufacturing,Mass Customer,N,Yes,15,2035,NSW,Australia,11,809.411111111111,499.9622222222222
229,305,Female,1,1974-03-17,49,Financial Analyst,Financial Services,Mass Customer,N,No,11,2747,NSW,Australia,4,912.1800000000001,526.34
230,306,Male,19,1973-08-02,49,Registered Nurse,Health,High Net Worth,N,No,18,3030,VIC,Australia,3,681.23,561.555
231,307,Male,55,1984-08-18,38,Clinical Specialist,Health,Affluent Customer,N,Yes,12,3152,VIC,Australia,9,1090.888888888889,684.1166666666667
232,308,Male,2,1983-03-09,40,Database Administrator I,IT,High Net Worth,N,No,4,3340,VIC,Australia,5,1238.67,557.635
233,309,Female,53,1974-10-02,48,Clinical Specialist,Health,Mass Customer,N,Yes,21,3182,VIC,Australia,7,1368.9825,816.8375
234,310,Female,0,1985-02-13,38,Account Coordinator,Financial Services,Mass Customer,N,Yes,18,2450,NSW,Australia,9,1295.0057142857145,617.2642857142857
235,311,Female,86,1957-08-16,65,Internal Auditor,Health,High Net Worth,N,No,12,2227,NSW,Australia,10,1259.8433333333335,584.0966666666667
236,312,Male,44,1958-03-17,65,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,6,2216,NSW,Australia,10,1260.6866666666667,427.0683333333333
237,313,Male,70,1987-12-22,35,Operator,Manufacturing,Mass Customer,N,Yes,13,3796,VIC,Australia,8,1496.5,965.395
238,314,Female,27,1962-08-25,60,Marketing Assistant,Retail,High Net Worth,N,Yes,5,3064,VIC,Australia,3,783.0912500000001,383.0725
239,315,Female,67,1958-04-16,65,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,12,3197,VIC,Australia,10,853.0566666666667,608.5999999999999
240,316,Female,72,1976-06-01,47,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,10,3064,VIC,Australia,7,953.46,413.7825
241,317,Female,26,1974-02-10,49,Automation Specialist II,Entertainment,Mass Customer,N,Yes,14,2232,NSW,Australia,10,1338.4940000000001,631.016
242,318,Female,21,1969-05-19,54,Programmer III,Retail,Affluent Customer,N,Yes,18,2365,NSW,Australia,2,1325.152857142857,806.2699999999999
243,320,Male,19,1997-02-09,26,Registered Nurse,Health,Mass Customer,N,No,4,4701,QLD,Australia,2,1172.106,451.64
244,322,Female,19,1977-03-10,46,Research Associate,Financial Services,Mass Customer,N,Yes,11,4350,QLD,Australia,6,1231.8525,370.055
245,323,Female,54,1973-06-04,50,Senior Developer,Health,Mass Customer,N,Yes,7,4210,QLD,Australia,9,832.0183333333334,495.23
246,324,Male,97,1986-08-05,36,Computer Systems Analyst I,IT,Mass Customer,N,Yes,15,2223,NSW,Australia,9,542.228,186.28799999999998
247,325,Female,98,1971-09-26,51,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17,4122,QLD,Australia,8,1339.5842857142857,513.14
248,326,Female,74,1980-02-16,43,Help Desk Operator,Financial Services,Mass Customer,N,No,6,2515,NSW,Australia,10,1139.6933333333334,739.2766666666666
249,327,Female,10,1968-07-24,54,Design Engineer,Health,Mass Customer,N,No,12,4214,QLD,Australia,8,1221.642,521.9159999999999
250,328,Female,87,1991-04-11,32,Senior Developer,Manufacturing,Mass Customer,N,No,12,3437,VIC,Australia,8,717.44125,422.71625
251,329,Male,25,1984-11-20,38,Account Representative IV,Entertainment,High Net Worth,N,Yes,12,3338,VIC,Australia,4,904.2066666666666,301.205
252,330,Male,78,1959-06-03,64,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7,2203,NSW,Australia,9,1418.8666666666668,536.0666666666667
253,331,Male,87,1998-09-23,24,Desktop Support Technician,Health,Mass Customer,N,Yes,3,2088,NSW,Australia,8,1227.6228571428571,441.26500000000004
254,332,Female,23,1978-08-19,44,Registered Nurse,Health,High Net Worth,N,No,14,4226,QLD,Australia,8,681.23,561.555
255,333,Female,25,1965-06-20,57,Sales Associate,Financial Services,Affluent Customer,N,Yes,8,4213,QLD,Australia,5,917.5585714285714,443.25857142857143
256,334,Female,71,1999-05-20,24,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3,3356,VIC,Australia,2,1020.9833333333332,666.385
257,337,Female,67,1979-10-08,43,Statistician IV,Argiculture,High Net Worth,N,Yes,12,3105,VIC,Australia,10,975.9283333333333,411.125
258,339,Female,56,1980-01-11,43,Human Resources Manager,Health,Mass Customer,N,No,12,2763,NSW,Australia,8,1291.836,426.38800000000003
259,341,Male,10,1976-08-25,46,GIS Technical Architect,Financial Services,Mass Customer,N,No,5,2759,NSW,Australia,8,1766.4699999999998,1288.9299999999998
260,342,Male,40,1987-05-19,36,Programmer IV,Health,High Net Worth,N,No,2,2040,NSW,Australia,10,613.9399999999999,447.1525
261,343,Female,76,1957-08-14,65,Recruiter,Property,Affluent Customer,N,No,13,2126,NSW,Australia,11,1153.111111111111,576.0488888888889
262,345,Female,74,1989-02-03,34,Senior Sales Associate,Health,High Net Worth,N,Yes,17,2251,NSW,Australia,9,1063.7342857142855,496.3828571428572
263,346,Male,68,1981-03-15,42,Financial Analyst,Financial Services,Mass Customer,N,No,3,2155,NSW,Australia,10,986.0400000000001,272.62888888888887
264,347,Male,50,1965-06-06,58,Marketing Manager,Financial Services,Mass Customer,N,No,9,2153,NSW,Australia,9,1765.7514285714285,576.27
265,348,Male,20,1980-11-01,42,Assistant Professor,Retail,Mass Customer,N,Yes,9,2768,NSW,Australia,10,927.0966666666667,581.765
266,349,Female,35,1981-04-15,42,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4,3127,VIC,Australia,11,923.9860000000001,590.134
267,350,Female,47,1977-12-09,45,Clinical Specialist,Health,Mass Customer,N,Yes,9,3087,VIC,Australia,9,788.0216666666666,619.9033333333333
268,351,Male,69,1999-05-12,24,Pharmacist,Health,Mass Customer,N,Yes,2,3131,VIC,Australia,10,1416.055,696.745
269,352,Male,12,1979-07-08,43,Sales Representative,Retail,Mass Customer,N,No,4,4350,QLD,Australia,6,1422.2116666666668,688.145
270,354,Female,87,1980-11-26,42,Legal Assistant,Property,Mass Customer,N,No,9,2830,NSW,Australia,5,898.685,381.73166666666674
271,355,Female,97,1979-06-01,44,Database Administrator II,Retail,Mass Customer,N,Yes,3,2193,NSW,Australia,8,934.8040000000001,402.254
272,356,Female,10,1975-03-30,48,Librarian,Entertainment,High Net Worth,N,No,5,4055,QLD,Australia,3,1153.1799999999998,681.58
273,359,Female,2,1958-11-28,64,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6,2322,NSW,Australia,4,856.463,564.287
274,360,Female,64,1956-04-02,67,Staff Scientist,Property,Mass Customer,N,Yes,19,2530,NSW,Australia,7,1213.8780000000002,199.832
275,361,Female,59,1999-03-27,24,Software Engineer IV,Health,Mass Customer,N,Yes,2,2075,NSW,Australia,11,941.8100000000001,452.07428571428574
276,362,Female,47,1974-11-17,48,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18,2340,NSW,Australia,7,697.296,402.688
277,363,Female,82,1988-03-04,35,Project Manager,Retail,Mass Customer,N,Yes,7,2066,NSW,Australia,12,1936.8566666666666,360.49500000000006
278,364,Female,96,1976-09-30,46,Database Administrator III,Financial Services,Affluent Customer,N,No,11,4217,QLD,Australia,9,1131.8983333333333,576.9033333333333
279,365,Female,98,1976-06-27,46,VP Quality Control,Property,High Net Worth,N,No,15,4020,QLD,Australia,5,1169.7557142857142,494.89285714285717
280,366,Female,7,1954-01-08,69,Librarian,Entertainment,High Net Worth,N,No,19,2096,NSW,Australia,10,977.8516666666668,529.0683333333334
281,367,Female,93,1985-02-17,38,Programmer II,Manufacturing,Mass Customer,N,Yes,12,2179,NSW,Australia,12,1169.0016666666668,563.26
282,369,Male,19,1991-08-24,31,Actuary,Financial Services,Mass Customer,N,Yes,9,3130,VIC,Australia,10,1192.04375,700.5725
283,371,Male,7,1954-07-06,68,Systems Administrator III,Financial Services,Mass Customer,N,No,7,3215,VIC,Australia,4,1371.96,371.056
284,372,Female,19,1987-08-13,35,Graphic Designer,Property,Affluent Customer,N,Yes,4,3101,VIC,Australia,8,858.8025,534.03625
285,373,Female,95,2000-08-26,22,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1,3931,VIC,Australia,9,1466.68,363.25
286,374,Male,81,1992-01-22,31,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8,3165,VIC,Australia,10,1292.7733333333333,414.1483333333333
287,375,Male,13,1976-08-23,46,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,7,2166,NSW,Australia,9,865.0825,743.0825
288,376,Female,60,1966-10-24,56,Financial Advisor,Financial Services,Mass Customer,N,Yes,19,3936,VIC,Australia,7,660.63,537.9066666666666
289,377,Male,65,1999-05-19,24,Staff Scientist,Argiculture,Mass Customer,N,No,1,2265,NSW,Australia,5,892.9123076923078,537.7875
290,378,Female,98,1974-05-04,49,Senior Developer,Retail,Mass Customer,N,No,17,2203,NSW,Australia,9,832.5585714285714,370.2271428571429
291,380,Female,66,1956-05-15,67,Structural Engineer,Property,Mass Customer,N,No,17,4670,QLD,Australia,1,1282.69875,508.17875000000004
292,382,Male,68,1985-08-14,37,Research Nurse,Health,Mass Customer,N,Yes,7,2162,NSW,Australia,5,933.8457142857143,697.0671428571429
293,385,Male,69,1966-12-07,56,Project Manager,Health,High Net Worth,N,No,9,2170,NSW,Australia,9,1195.358888888889,615.3011111111111
294,386,Female,63,1990-10-27,32,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5,2749,NSW,Australia,8,1089.0880000000002,605.894
295,387,Male,34,1977-02-19,46,Administrative Officer,Financial Services,Mass Customer,N,No,22,2144,NSW,Australia,10,1767.7,628.4399999999999
296,389,Female,97,1975-04-27,48,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17,2047,NSW,Australia,9,658.0716666666667,304.195
297,390,Male,83,1997-11-25,25,Programmer Analyst II,Health,Affluent Customer,N,No,3,2100,NSW,Australia,10,748.4200000000001,496.5533333333333
298,392,Male,38,1978-06-14,44,Safety Technician I,Property,Mass Customer,N,No,13,3228,VIC,Australia,8,1165.3714285714286,447.46999999999997
299,393,Male,35,1955-02-08,68,Associate Professor,Manufacturing,Mass Customer,N,Yes,9,2145,NSW,Australia,10,1364.1799999999998,930.89
300,394,Female,70,1977-06-06,46,Legal Assistant,Health,High Net Worth,N,Yes,16,2287,NSW,Australia,5,977.3425,296.66
301,395,Male,28,1976-11-27,46,Data Coordiator,Retail,High Net Worth,N,Yes,9,3444,VIC,Australia,7,1114.6414285714286,457.82142857142856
302,396,Female,98,1967-01-25,56,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16,2076,NSW,Australia,11,1093.4483333333335,318.9266666666667
303,397,Female,86,1981-09-02,41,Paralegal,Financial Services,Affluent Customer,N,Yes,5,4124,QLD,Australia,7,773.5166666666668,234.61999999999998
304,399,Male,26,1976-07-18,46,Engineer III,Manufacturing,Affluent Customer,N,Yes,16,4305,QLD,Australia,3,1308.0933333333335,471.3433333333333
305,400,Female,86,1962-05-19,61,Financial Analyst,Financial Services,Mass Customer,N,No,5,3195,VIC,Australia,11,853.202,315.418
306,401,Female,56,1986-12-11,36,Assistant Professor,Retail,Mass Customer,N,No,15,2579,NSW,Australia,5,1068.3828571428571,547.9499999999999
307,402,Male,9,1977-06-03,46,Desktop Support Technician,Retail,Affluent Customer,N,No,22,2835,NSW,Australia,1,1358.0366666666666,530.465
308,404,Male,92,1995-12-17,27,Geologist I,Financial Services,Affluent Customer,N,Yes,4,2536,NSW,Australia,4,1036.6955555555555,484.9511111111112
309,406,Female,58,1987-06-16,35,Financial Analyst,Financial Services,High Net Worth,N,No,12,2646,NSW,Australia,1,982.0849999999999,401.06166666666667
310,408,Male,79,1991-08-31,31,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11,3133,VIC,Australia,10,1050.594,434.13800000000003
311,409,Female,84,1978-01-23,45,Executive Secretary,Health,Mass Customer,N,Yes,13,2066,NSW,Australia,9,902.5275,335.5675
312,411,Female,84,1977-03-31,46,Director of Sales,Financial Services,High Net Worth,N,No,12,2750,NSW,Australia,8,1026.048,515.2819999999999
313,414,Male,12,1976-07-16,46,Social Worker,Health,High Net Worth,N,No,10,2570,NSW,Australia,8,795.0749999999999,410.98166666666674
314,415,Female,20,1955-05-31,68,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,18,2170,NSW,Australia,9,1835.0,1089.615
315,417,Female,37,1971-02-17,52,Biostatistician IV,Argiculture,Mass Customer,N,No,15,3082,VIC,Australia,8,1238.20625,697.3728571428571
316,419,Female,34,1981-01-26,42,VP Marketing,Manufacturing,Affluent Customer,N,No,17,4223,QLD,Australia,8,1131.0614285714287,412.86571428571426
317,420,Male,93,1958-07-05,64,Help Desk Operator,Entertainment,High Net Worth,N,No,7,3183,VIC,Australia,7,1108.054,742.837
318,421,Female,26,1999-03-19,24,Sales Representative,Retail,Mass Customer,N,Yes,2,2330,NSW,Australia,3,1203.8216666666667,545.13
319,424,Male,77,1978-01-25,45,Research Nurse,Health,High Net Worth,N,No,9,3150,VIC,Australia,11,1290.9457142857143,644.49
320,425,Female,60,1953-11-19,69,Sales Representative,Retail,Mass Customer,N,Yes,20,2549,NSW,Australia,3,1560.7471428571428,505.23285714285714
321,426,Female,10,1972-06-02,51,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8,3040,VIC,Australia,8,1167.4288888888889,397.0788888888889
322,427,Male,77,1996-12-19,26,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2,2065,NSW,Australia,11,1169.6375,540.7175
323,428,Female,0,1977-05-03,46,Structural Engineer,Health,High Net Worth,N,Yes,14,2065,NSW,Australia,10,1126.18125,706.7925
324,429,Female,7,1978-07-30,44,Community Outreach Specialist,IT,High Net Worth,N,Yes,21,2340,NSW,Australia,3,1078.94625,622.4137499999999
325,430,Female,46,1973-04-26,50,Paralegal,Financial Services,High Net Worth,N,Yes,11,4209,QLD,Australia,7,1249.085,311.5566666666667
326,431,Male,8,1956-03-26,67,Research Nurse,Health,Affluent Customer,N,Yes,18,4173,QLD,Australia,7,1616.23,74.51
327,432,Male,83,1990-02-12,33,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10,2065,NSW,Australia,10,1154.6325,515.86125
328,433,Male,94,1964-03-12,59,Statistician II,Property,Affluent Customer,N,No,15,3204,VIC,Australia,2,1137.4255555555555,720.2966666666666
329,435,Male,5,1999-12-23,23,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1,2068,NSW,Australia,12,1417.275,235.33749999999998
330,436,Male,75,1957-12-24,65,Internal Auditor,IT,Mass Customer,N,No,18,2085,NSW,Australia,10,1124.8633333333335,416.6266666666667
331,437,Male,24,1976-08-14,46,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17,3064,VIC,Australia,7,932.6266666666667,425.02666666666664
332,438,Male,25,1989-08-17,33,Internal Auditor,Property,High Net Worth,N,Yes,13,3074,VIC,Australia,4,1597.16125,635.6125
333,440,Female,46,1977-12-16,45,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,10,2259,NSW,Australia,6,971.63125,661.4825000000001
334,441,Female,74,1974-03-08,49,Analyst Programmer,IT,Mass Customer,N,No,11,2260,NSW,Australia,8,970.2400000000001,386.65333333333336
